ID1,measurement,value
Be1dce7c1,X2,2.7934453625227302
Be1dce7c1,X3,1.6108871152355932
Be1dce7c1,X4,4.659467321766179
B8eb5379d,X1,0.9082612065596043
B8eb5379d,X2,1.5172360736635448
B8eb5379d,X3,3.0394781328674783
B8eb5379d,X4,5.439720699948687
Bf0a2545b,X1,2.7040586183050035
Bf0a2545b,X2,2.188206252795505
Bf0a2545b,X3,3.2806412059819214
Bf0a2545b,X4,4.406834681273369
B25b9dcd5,X1,1.1050679235286636
B25b9dcd5,X2,3.1001648232561774
B25b9dcd5,X3,3.438072082310623
B25b9dcd5,X4,3.7144127627585726
Bed03994e,X1,0.6355514331064125
Bed03994e,X2,3.0288999084291452
Bed03994e,X3,3.179739358730158
Bed03994e,X4,2.1153719751248152
Bfb5cabe3,X1,1.495889892188763
Bfb5cabe3,X2,2.206294862114476
Bfb5cabe3,X3,3.861057603531534
Bfb5cabe3,X4,4.531683878789843
B15d7526c,X1,-0.6755327176552419
B15d7526c,X2,3.1005559595798182
B15d7526c,X3,2.272211847574989
B15d7526c,X4,3.5215978095566562
B87c5eeea,X1,0.5368385057751424
B87c5eeea,X2,0.7766438480080846
B87c5eeea,X3,2.0183232858933278
B87c5eeea,X4,4.411507855804164
B7f4227b0,X1,2.9222498614720447
B7f4227b0,X2,1.0720162816857806
B7f4227b0,X3,2.0308014677258805
B7f4227b0,X4,3.321207773363557
B24101c4b,X1,-0.3634430847854988
B24101c4b,X2,1.915746293065338
B24101c4b,X3,3.4775556719799607
B24101c4b,X4,2.369332716211152
B13f82dc3,X1,1.5739145369225769
B13f82dc3,X2,3.1253568046955262
B13f82dc3,X3,1.7358642359774443
B13f82dc3,X4,5.755688318259093
Ba3f1cbba,X1,2.3834479193178004
Ba3f1cbba,X2,3.2545836538399042
Ba3f1cbba,X3,2.727920788438345
Ba3f1cbba,X4,3.3736454836981564
B36731925,X1,1.7550154491777659
B36731925,X2,1.1309913665058056
B36731925,X3,1.56312277050628
B36731925,X4,3.8694065224429774
B99848b57,X1,1.92731547136434
B99848b57,X2,1.5524173952809044
B99848b57,X3,3.486900885625614
B99848b57,X4,4.897098138699048
B8ae3ceae,X1,1.0396259236792038
B8ae3ceae,X2,2.37282287048299
B8ae3ceae,X3,4.350587912344904
B8ae3ceae,X4,3.60433352441839
Ba5408ddc,X1,1.819101328927364
Ba5408ddc,X2,0.6133757372039117
Ba5408ddc,X3,2.6559291279540074
Ba5408ddc,X4,4.051920506671462
Bee813eb0,X1,1.9573206807351453
Bee813eb0,X2,1.176630361230901
Bee813eb0,X3,4.032344628905084
Bee813eb0,X4,3.1751172585627514
B00021885,X1,0.30373507664625155
B00021885,X2,2.4242528614221586
B00021885,X3,2.744799906374322
B00021885,X4,3.576200276183343
B7b67c3cc,X1,-0.19740834319271094
B7b67c3cc,X2,1.498201181426242
B7b67c3cc,X3,3.0974169117201313
B7b67c3cc,X4,2.935070040583506
Bd0080e30,X1,1.7581931130993114
Bd0080e30,X2,3.5660579927670337
Bd0080e30,X3,1.2371986293608266
Bd0080e30,X4,1.5540955350417014
B121ded72,X1,1.0176310161500508
B121ded72,X2,3.9255091397936406
B121ded72,X3,3.685159035266549
B121ded72,X4,3.8689374203655773
B2cfd7b2e,X1,1.4994936378797803
B2cfd7b2e,X2,1.1123605933453253
B2cfd7b2e,X3,3.453882666094062
B2cfd7b2e,X4,4.772790863059814
B1cbc4c51,X1,0.056676577923021054
B1cbc4c51,X2,1.773852824160672
B1cbc4c51,X3,2.92914425049902
B1cbc4c51,X4,1.8139060789612733
Bf66276fa,X1,0.3318136528958546
Bf66276fa,X2,4.018689584928224
Bf66276fa,X3,3.79223115542408
Bf66276fa,X4,4.672088092523318
Ba5112a44,X1,2.6301444282312074
Ba5112a44,X2,2.4545701144164407
Ba5112a44,X3,3.398805397830255
Ba5112a44,X4,3.4939086265603096
Bd95e79a0,X1,0.12602557032383188
Bd95e79a0,X2,2.189757703391607
Bd95e79a0,X3,3.813805238417194
Bd95e79a0,X4,3.0628849109122465
B4ae444b4,X1,0.6282461419743324
B4ae444b4,X2,1.326487187993223
B4ae444b4,X3,0.9029353753336489
B4ae444b4,X4,3.4630137148909372
B799ed2c9,X1,0.14309241809280981
B799ed2c9,X2,0.8017058615555557
B799ed2c9,X3,4.582765878429327
B799ed2c9,X4,4.210203267369053
B0bff4d8e,X1,-0.4837514243015497
B0bff4d8e,X2,1.0072439075439048
B0bff4d8e,X3,1.802512002166499
B0bff4d8e,X4,3.3509921181249354
B2a123841,X1,0.4957950054047868
B2a123841,X2,1.5674180893130714
B2a123841,X3,4.425189124608675
B2a123841,X4,3.883512685420828
B64007104,X1,2.894427181610225
B64007104,X2,2.8787445575690334
B64007104,X3,1.7724251851802602
B64007104,X4,4.541494303833501
B6e10803b,X1,1.3176302194618157
B6e10803b,X2,1.8147357215122768
B6e10803b,X3,3.3831954303552676
B6e10803b,X4,4.573492504013426
Bb71e973d,X1,1.1521518678375708
Bb71e973d,X2,0.19091685463674657
Bb71e973d,X3,3.0109860790881173
Bb71e973d,X4,3.2870992479199588
B87aa67dd,X1,1.6271413660280545
B87aa67dd,X2,1.7530723723752084
B87aa67dd,X3,4.326489529822679
B87aa67dd,X4,5.893899523843867
Be7f5a35d,X1,-0.5326205976349896
Be7f5a35d,X2,4.273088545153859
Be7f5a35d,X3,1.7002427482327813
Be7f5a35d,X4,4.334091842828631
B5a9cf1b9,X1,0.40441619884148083
B5a9cf1b9,X2,2.082260330605509
B5a9cf1b9,X3,2.6673805820364627
B5a9cf1b9,X4,4.828555664608777
B9f47c856,X1,-1.0231604149348201
B9f47c856,X2,2.5813163504021204
B9f47c856,X3,0.24223962568847845
B9f47c856,X4,3.541657553756655
B5cadd236,X1,2.132287869625335
B5cadd236,X2,0.5457020858528503
B5cadd236,X3,1.792494701653347
B5cadd236,X4,4.747829123649057
B88b2a358,X1,2.559282760141275
B88b2a358,X2,0.4108069744718925
B88b2a358,X3,2.409431710861093
B88b2a358,X4,3.661383100326926
Bb6475a3e,X1,0.9078191185442945
Bb6475a3e,X2,1.5967928184537328
Bb6475a3e,X3,-0.07196129078459501
Bb6475a3e,X4,3.3985220710494186
B60660736,X1,0.8592395627582219
B60660736,X2,2.1580820389429274
B60660736,X3,3.3753746870671635
B60660736,X4,4.841984763978084
Ba049625a,X1,-0.100442582761475
Ba049625a,X2,0.17206489989591178
Ba049625a,X3,4.430278896238014
Ba049625a,X4,3.127596286698839
Bfd147dc6,X1,2.149103478496359
Bfd147dc6,X2,2.3030438606456176
Bfd147dc6,X3,4.875143632145771
Bfd147dc6,X4,4.185608847809258
Bb2cb2bfd,X1,2.1214622590921834
Bb2cb2bfd,X2,4.066262828045432
Bb2cb2bfd,X3,4.875209252335834
Bb2cb2bfd,X4,3.581960641958181
Bb9baeff9,X1,-0.3077402465990531
Bb9baeff9,X2,3.09317295865249
Bb9baeff9,X3,5.527799669691657
Bb9baeff9,X4,4.161060579862041
B01f2c371,X1,1.903139735009229
B01f2c371,X2,2.8841896468744324
B01f2c371,X3,2.9438331305929637
B01f2c371,X4,5.140710412465417
Bd667809b,X1,1.223617360880777
Bd667809b,X2,2.7523930073621736
Bd667809b,X3,3.2628962591185844
Bd667809b,X4,1.9398823413171473
Beed219ae,X1,0.3954364486626034
Beed219ae,X2,0.9346642853543934
Beed219ae,X3,3.47124054923253
Beed219ae,X4,4.752699996929838
Bbca2b6bf,X1,1.508927808916054
Bbca2b6bf,X2,2.682238282580161
Bbca2b6bf,X3,2.5205824336159393
Bbca2b6bf,X4,5.217554839779349
B6c50eb13,X1,-1.7118217479955349
B6c50eb13,X2,3.905689315999304
B6c50eb13,X3,2.9745399747192307
B6c50eb13,X4,5.326200342769585
B3cf2f911,X1,1.5240365138170842
B3cf2f911,X2,3.331821471247745
B3cf2f911,X3,1.6133831469644266
B3cf2f911,X4,4.68658278393708
B771a5f2e,X1,0.5386996444956631
B771a5f2e,X2,2.553332413703453
B771a5f2e,X3,3.253577602884065
B771a5f2e,X4,4.072349818624269
B39ece3db,X1,2.3462201055386123
B39ece3db,X2,3.556475350719798
B39ece3db,X3,3.53324258634259
B39ece3db,X4,3.9189870998452463
B5c8c0c46,X1,0.48806702122292045
B5c8c0c46,X2,1.8281409970354887
B5c8c0c46,X3,4.4612204844183
B5c8c0c46,X4,4.091675157736048
B9e3ed32e,X1,0.4565495861557939
B9e3ed32e,X2,3.3876280047324334
B9e3ed32e,X3,4.663355282477823
B9e3ed32e,X4,4.1315152554453265
Bf884023f,X1,0.3991221421958526
Bf884023f,X2,1.6605079538425866
Bf884023f,X3,4.570108763127662
Bf884023f,X4,4.493069279214272
B8655b132,X1,1.3972632526039672
B8655b132,X2,1.3831569782225546
B8655b132,X3,0.49616701312881606
B8655b132,X4,3.195784999712983
B7f720cb5,X1,2.7297411370980367
B7f720cb5,X2,2.9469599288354837
B7f720cb5,X3,0.5213276365214701
B7f720cb5,X4,4.079161179601728
B609a9410,X1,2.377462141982389
B609a9410,X2,3.3355411922823994
B609a9410,X3,2.0699112871052883
B609a9410,X4,4.4627418200934645
Baa987df3,X1,0.48529734339387
Baa987df3,X2,2.1212767742401057
Baa987df3,X3,3.671154341343769
Baa987df3,X4,4.451034293541173
Bc11fd8c4,X1,1.3989116845802647
Bc11fd8c4,X2,1.7674849435665145
Bc11fd8c4,X3,1.7129953254265122
Bc11fd8c4,X4,5.490902679747668
B0612af21,X1,1.0843097835795115
B0612af21,X2,1.9081377299009488
B0612af21,X3,3.0722942193845464
B0612af21,X4,2.0195763769001767
B6a39c277,X1,1.0776739694297204
B6a39c277,X2,2.3278254857475966
B6a39c277,X3,2.748754415845874
B6a39c277,X4,4.022228735547773
B63f0e89e,X1,3.31057385795456
B63f0e89e,X2,1.56350912462917
B63f0e89e,X3,3.856283063295316
B63f0e89e,X4,4.61963958283699
B35e3fa33,X1,2.341994096150793
B35e3fa33,X2,0.8239001245465858
B35e3fa33,X3,3.523687449680589
B35e3fa33,X4,3.7290979254816445
Bdfff5857,X1,-0.8637934631789157
Bdfff5857,X2,2.162656483243505
Bdfff5857,X3,1.80620850448943
Bdfff5857,X4,3.544075024462023
B88841cb3,X1,1.3961487980435623
B88841cb3,X2,0.7162134392795432
B88841cb3,X3,3.1711380596565895
B88841cb3,X4,3.249839113314524
B0956d890,X1,0.4321019939274061
B0956d890,X2,2.5839784246206965
B0956d890,X3,4.079865201912989
B0956d890,X4,5.754546735994058
Ba36fe772,X1,2.7287483536111683
Ba36fe772,X2,1.9477890758948728
Ba36fe772,X3,2.66345513647716
Ba36fe772,X4,4.177262507843522
B6d653072,X1,0.04733619427742253
B6d653072,X2,3.8992155857506896
B6d653072,X3,2.8171975558019184
B6d653072,X4,3.114171269942077
Bc9a782c3,X1,0.9634672158446491
Bc9a782c3,X2,3.4660582062933143
Bc9a782c3,X3,4.59181828987128
Bc9a782c3,X4,3.3008502006184175
B5e1a4766,X1,0.9696901852269644
B5e1a4766,X2,1.4792200239062898
B5e1a4766,X3,3.1608167976816133
B5e1a4766,X4,3.5172642311174327
B71afb814,X1,2.7131653941896987
B71afb814,X2,2.81708787536674
B71afb814,X3,4.713869173228015
B71afb814,X4,5.285815449130882
B56c294ce,X1,-0.13903593810686732
B56c294ce,X2,0.8721378698994458
B56c294ce,X3,3.5330013403282416
B56c294ce,X4,4.205108979559945
B8d93926a,X1,1.0765806209113837
B8d93926a,X2,2.1802486458621066
B8d93926a,X3,3.6864228648457367
B8d93926a,X4,5.343856070614708
B582d5a4f,X1,1.1925456138709192
B582d5a4f,X2,3.1211354630901402
B582d5a4f,X3,4.280446166098347
B582d5a4f,X4,3.221412720081819
Befec8d74,X1,1.5793587759152394
Befec8d74,X2,1.9539472415428882
Befec8d74,X3,1.3025519825745802
Befec8d74,X4,4.080342998703598
Be7f74e5a,X1,0.9207441683791748
Be7f74e5a,X2,0.05720944835208153
Be7f74e5a,X3,2.579527436273871
Be7f74e5a,X4,3.058363271457278
B2c99cadd,X1,1.0909695032233448
B2c99cadd,X2,2.8634788852576447
B2c99cadd,X3,4.796036092307104
B2c99cadd,X4,4.562840165485223
Bd7681a35,X1,0.22795013732748215
Bd7681a35,X2,3.5065106366023233
Bd7681a35,X3,1.8165837397960345
Bd7681a35,X4,4.056024017149
Ba9d3ff8d,X1,1.597904081406416
Ba9d3ff8d,X2,3.11672377907821
Ba9d3ff8d,X3,3.5423433081095146
Ba9d3ff8d,X4,4.289829028576373
Babf1bcb6,X1,0.4331482703428806
Babf1bcb6,X2,1.7690930758655625
Babf1bcb6,X3,2.74872812622076
Babf1bcb6,X4,3.980871389892819
B204e22a0,X1,-0.015246231144407707
B204e22a0,X2,1.1283190036680506
B204e22a0,X3,2.3006270587232343
B204e22a0,X4,3.5656719656604343
Bb9065b6c,X1,-1.2328622992077967
Bb9065b6c,X2,1.338742207729804
Bb9065b6c,X3,3.355061505797547
Bb9065b6c,X4,3.2039120717585887
Bf0a0aab8,X1,0.8845510408784657
Bf0a0aab8,X2,1.0576463675908594
Bf0a0aab8,X3,2.9541967839308585
Bf0a0aab8,X4,4.823564519762738
B124a37d2,X1,-0.12622584624563138
B124a37d2,X2,1.6760186996285074
B124a37d2,X3,2.2278772844722785
B124a37d2,X4,3.8753011023402544
B84b0a1d9,X1,0.4818130564723887
B84b0a1d9,X2,2.27430304553374
B84b0a1d9,X3,3.580561743099015
B84b0a1d9,X4,3.903585905033693
Bd582722d,X1,0.11031157899375577
Bd582722d,X2,1.8922377504755372
Bd582722d,X3,2.640369773428207
Bd582722d,X4,5.487059518547545
Bd8eaafaa,X1,-0.032469726866489745
Bd8eaafaa,X2,0.40914952742471145
Bd8eaafaa,X3,2.783732883739666
Bd8eaafaa,X4,4.098209851993795
Bfeb75cf1,X1,1.9995811722822079
Bfeb75cf1,X2,0.818792162989979
Bfeb75cf1,X3,1.8279583271566167
Bfeb75cf1,X4,3.559427957540406
B89ca1e8f,X1,2.3140226267314983
B89ca1e8f,X2,0.1887889665824829
B89ca1e8f,X3,3.4510353144994674
B89ca1e8f,X4,3.3388092459975223
B47ad762b,X1,1.8730780914819727
B47ad762b,X2,2.447130349146383
B47ad762b,X3,2.676574768487236
B47ad762b,X4,4.885608221613664
Ba915c995,X1,-0.2332216555114457
Ba915c995,X2,0.8877188390399264
Ba915c995,X3,3.709515817493247
Ba915c995,X4,3.3137143299728624
B8d7f1a07,X1,2.062717861700915
B8d7f1a07,X2,1.5631353663113852
B8d7f1a07,X3,1.9957188456933288
B8d7f1a07,X4,4.521602295665345
B17250bb7,X1,1.3423296045923923
B17250bb7,X2,3.0888399454811166
B17250bb7,X3,2.0310576174496076
B17250bb7,X4,4.975826357683404
Bccbd0ff4,X1,2.4004884545561826
Bccbd0ff4,X2,1.4803854175358429
Bccbd0ff4,X3,4.883643514756715
Bccbd0ff4,X4,1.5583728027015922
Bf45b85f7,X1,1.2221562758033984
Bf45b85f7,X2,1.8894256913384824
Bf45b85f7,X3,2.35015220508922
Bf45b85f7,X4,3.1912165827773604
B263bba8a,X1,1.038871258894372
B263bba8a,X2,1.4174223643077934
B263bba8a,X3,2.6152690006267845
B263bba8a,X4,4.032560055199537
B312b7a9e,X1,0.26042583501399774
B312b7a9e,X2,1.2208254220677321
B312b7a9e,X3,2.719294909324614
B312b7a9e,X4,4.917393576498027
B1a8c1441,X1,2.6320683145598474
B1a8c1441,X2,2.5792397411587977
B1a8c1441,X3,3.0943714504632718
B1a8c1441,X4,4.08401906947624
B856e7468,X1,-0.3322359612225776
B856e7468,X2,1.475856273101301
B856e7468,X3,3.733431786862452
B856e7468,X4,3.5151920391447184
B1f528759,X1,1.0020463181538737
B1f528759,X2,1.5726521131742355
B1f528759,X3,1.5607952460488153
B1f528759,X4,3.4563685601795235
B048abdcf,X1,1.1242813363886477
B048abdcf,X2,1.3025548722603788
B048abdcf,X3,2.1075041904780423
B048abdcf,X4,2.968982480213846
B32213e8a,X1,0.7770998568740127
B32213e8a,X2,2.6677076210424886
B32213e8a,X3,4.006235983826608
B32213e8a,X4,4.530350660778669
B090e9134,X1,1.9867729461552857
B090e9134,X2,3.2390766940188054
B090e9134,X3,3.2240234618654
B090e9134,X4,3.6109829674471436
B07496959,X1,0.6138815339873163
B07496959,X2,1.405196515133325
B07496959,X3,2.9069524656578962
B07496959,X4,5.774366241428841
B39c97b08,X1,1.489062032691268
B39c97b08,X2,1.7379167826241697
B39c97b08,X3,3.1495264438042216
B39c97b08,X4,3.866881630114873
Bb0b7709d,X1,1.213578486873377
Bb0b7709d,X2,1.1293881628031777
Bb0b7709d,X3,3.3472831561224634
Bb0b7709d,X4,4.4203944450301735
B2817ea86,X1,-0.5435492828171351
B2817ea86,X2,1.4316839614074528
B2817ea86,X3,2.7431606561067774
B2817ea86,X4,4.027047548985673
B88cc6925,X1,2.0372836116699196
B88cc6925,X2,3.34443882386247
B88cc6925,X3,3.883815767738945
B88cc6925,X4,4.315896563032627
B3e56bfd2,X1,0.42011313888557245
B3e56bfd2,X2,1.0605058239461949
B3e56bfd2,X3,1.9313128226433849
B3e56bfd2,X4,2.443218500117151
B4be128f1,X1,1.184159804814065
B4be128f1,X2,2.5043270404062774
B4be128f1,X3,4.611463136175837
B4be128f1,X4,2.862341593467007
B5588c47f,X1,1.8835513983788872
B5588c47f,X2,3.95693944725134
B5588c47f,X3,2.8522183694001724
B5588c47f,X4,3.68362312887487
B0d8a1484,X1,1.4902675172099658
B0d8a1484,X2,2.0110808867582515
B0d8a1484,X3,4.0183609355948375
B0d8a1484,X4,4.062054229246848
B5963b037,X1,2.1530938491839726
B5963b037,X2,1.7825726879707409
B5963b037,X3,1.9812462675171714
B5963b037,X4,2.197622086758577
B1374bbb0,X1,0.9347146287676704
B1374bbb0,X2,0.8991362557974689
B1374bbb0,X3,4.164587731189407
B1374bbb0,X4,3.404675332906324
B84426fae,X1,0.8874405788498204
B84426fae,X2,4.094241982306705
B84426fae,X3,2.036959231968247
B84426fae,X4,3.9909315702330046
Be4354c60,X1,1.970960632835273
Be4354c60,X2,0.2702324437830057
Be4354c60,X3,3.995889643892805
Be4354c60,X4,4.2781614732748325
B98df1049,X1,0.9278799688596502
B98df1049,X2,1.6067277915637055
B98df1049,X3,3.5620019364662814
B98df1049,X4,3.4281514429434377
Bf8fc9752,X1,0.9677042144744821
Bf8fc9752,X2,1.410288958969581
Bf8fc9752,X3,2.9012254103206985
Bf8fc9752,X4,3.681117440897654
B4cf0f46b,X1,-1.110220767061402
B4cf0f46b,X2,2.061259527917252
B4cf0f46b,X3,1.8602505422955242
B4cf0f46b,X4,3.352772146723092
B4175cda4,X1,-0.34661446484377234
B4175cda4,X2,3.7223242996203805
B4175cda4,X3,4.1038534133996265
B4175cda4,X4,5.137192881593469
B40a5518d,X1,0.018965531508992495
B40a5518d,X2,0.804956425623057
B40a5518d,X3,1.5163312813346268
B40a5518d,X4,4.905874022456653
B19ab1e76,X1,1.562125878610809
B19ab1e76,X2,1.9833640511820767
B19ab1e76,X3,2.1979914345912244
B19ab1e76,X4,3.3163556727292405
B5f91dd71,X1,0.8064847234565555
B5f91dd71,X2,0.5563381400858074
B5f91dd71,X3,3.059318721523792
B5f91dd71,X4,4.4783551016488135
Ba7400081,X1,2.0313049018999303
Ba7400081,X2,1.08250214371617
Ba7400081,X3,5.699538417437314
Ba7400081,X4,4.31893408301411
B79b73b49,X1,0.8323469290076367
B79b73b49,X2,2.4864170336914784
B79b73b49,X3,1.739405883848109
B79b73b49,X4,3.841198526074785
B422aaee4,X1,0.56426458016168
B422aaee4,X2,1.7628684878262921
B422aaee4,X3,3.4221555988209054
B422aaee4,X4,3.1170088100584175
Ba016f1a8,X1,0.9190835785343074
Ba016f1a8,X2,2.6009007899744327
Ba016f1a8,X3,3.730095731861046
Ba016f1a8,X4,2.5554625517522873
Be4f2680e,X1,1.5676920915186598
Be4f2680e,X2,1.8613829227722423
Be4f2680e,X3,2.3350166579419636
Be4f2680e,X4,6.377551149800562
B0a72b92e,X1,2.6518449262901864
B0a72b92e,X2,3.357044661657513
B0a72b92e,X3,3.549025027959395
B0a72b92e,X4,3.2448825864293203
Bd62bf0f7,X1,0.9717463610235663
Bd62bf0f7,X2,2.128748299017117
Bd62bf0f7,X3,2.788305013716911
Bd62bf0f7,X4,6.185490980851227
Bb1d907c3,X1,0.4123574928263837
Bb1d907c3,X2,1.7691810736100697
Bb1d907c3,X3,1.6434332700093162
Bb1d907c3,X4,3.2487131242777654
B92a981da,X1,0.8210006716928195
B92a981da,X2,3.0172140992648693
B92a981da,X3,4.68206727489847
B92a981da,X4,3.7197047563246723
B222b2d83,X1,-0.15019248207610958
B222b2d83,X2,1.1279719878509438
B222b2d83,X3,2.7981365782124157
B222b2d83,X4,4.316628517608574
B32e9a243,X1,-0.13603704454694254
B32e9a243,X2,3.4269055469595022
B32e9a243,X3,4.165321256402042
B32e9a243,X4,5.77109768633596
B5fe06e04,X1,1.1973379723519573
B5fe06e04,X2,3.262970894332036
B5fe06e04,X3,3.517789756487457
B5fe06e04,X4,4.709456456013374
Cd9131ee9,X1,0.82040854816287
Cd9131ee9,X2,2.271226192236874
Cd9131ee9,X3,2.867682594079697
Cd9131ee9,X4,3.369868684653813
C9c5988ea,X1,0.5266885785469602
C9c5988ea,X2,2.8650020378716907
C9c5988ea,X3,1.4744661495994753
C9c5988ea,X4,2.378945689407319
C28a5479d,X1,0.3849889800620522
C28a5479d,X2,0.1509358321346621
C28a5479d,X3,1.7879750459112294
C28a5479d,X4,4.380446439930038
Caf5537cc,X1,1.057257776461291
Caf5537cc,X2,4.4836904983070784
Caf5537cc,X3,2.9031426672124843
Caf5537cc,X4,4.326978908758983
C370958bd,X1,1.989842776732908
C370958bd,X2,3.2179198971066247
C370958bd,X3,3.451801694167074
C370958bd,X4,4.161346603245698
Cea997e13,X1,-0.31413459512619246
Cea997e13,X2,0.584515633676679
Cea997e13,X3,4.404045689737839
Cea997e13,X4,4.408983934688095
C3563646f,X1,3.6487537551009814
C3563646f,X2,2.2563053692428294
C3563646f,X3,1.7140380722829098
C3563646f,X4,2.8661643034657898
C9b3cfdba,X1,1.9732787451433187
C9b3cfdba,X2,2.3709785054335253
C9b3cfdba,X3,2.1578875851869244
C9b3cfdba,X4,2.930794046231795
C32b6737a,X1,0.899155376279826
C32b6737a,X2,2.2000345042695706
C32b6737a,X3,3.8055238859413993
C32b6737a,X4,3.3234399949796734
C30e96748,X1,1.1618583440883168
C30e96748,X2,2.612878496597487
C30e96748,X3,2.2653654092747577
C30e96748,X4,3.666082666405619
C7dd233f9,X1,1.4225927264392795
C7dd233f9,X2,2.6151833921889436
C7dd233f9,X3,4.312071336155459
C7dd233f9,X4,3.085922314400791
Cfca2f470,X1,1.3326131472323925
Cfca2f470,X2,0.4772214906908725
Cfca2f470,X3,2.9085930402499955
Cfca2f470,X4,4.7150675119061685
Cd4959020,X1,0.06351985772099722
Cd4959020,X2,1.747605785249719
Cd4959020,X3,1.5654676669893106
Cd4959020,X4,2.3800706033419083
C789f32a4,X1,1.684919830667879
C789f32a4,X2,1.0478594757277153
C789f32a4,X3,4.273037115181593
C789f32a4,X4,6.915675866569652
Cbedf5b36,X1,4.756574389138691
Cbedf5b36,X2,2.5989457209847835
Cbedf5b36,X3,2.1895894142638763
Cbedf5b36,X4,3.8319706176330923
C05582fba,X1,-1.274306335807696
C05582fba,X2,3.914294281694244
C05582fba,X3,1.3142351831685954
C05582fba,X4,2.500938405843886
Ca976f585,X1,-0.09302494540524875
Ca976f585,X2,2.5770809536716994
Ca976f585,X3,1.109401135594507
Ca976f585,X4,4.365297341082086
C59e5808a,X1,0.9559936020771894
C59e5808a,X2,2.4010859880546658
C59e5808a,X3,2.048368685317291
C59e5808a,X4,5.57405308244547
Cf3f55603,X1,0.6171496816184953
Cf3f55603,X2,2.945618724715485
Cf3f55603,X3,4.095112321996951
Cf3f55603,X4,1.9425014405081642
C6d20803d,X1,0.9538316415324114
C6d20803d,X2,1.8923005258251344
C6d20803d,X3,2.4118145683463705
C6d20803d,X4,5.557029082008707
C690671d8,X1,1.624075765998446
C690671d8,X2,2.0157503706828943
C690671d8,X3,1.6380443734387051
C690671d8,X4,3.613290903542316
Cf8a97049,X1,1.4571916097652573
Cf8a97049,X2,2.0339056966574414
Cf8a97049,X3,2.3446673640534104
Cf8a97049,X4,4.4068466432906375
C64a7ccde,X1,2.4354815421715275
C64a7ccde,X2,0.9168862097073791
C64a7ccde,X3,2.913464942481851
C64a7ccde,X4,3.8133609720190025
C521ca32c,X1,0.9754723671533221
C521ca32c,X2,2.6807902722286454
C521ca32c,X3,2.169024148421307
C521ca32c,X4,4.48635842715354
C46fd1e49,X1,2.35746164264106
C46fd1e49,X2,2.1156706921031008
C46fd1e49,X3,2.850819587386821
C46fd1e49,X4,5.5746621006890305
C9517ecf8,X1,0.8501741648072654
C9517ecf8,X2,2.288199808011253
C9517ecf8,X3,4.341328716027078
C9517ecf8,X4,4.928047736214783
C520c9b4d,X1,-0.14490841748343875
C520c9b4d,X2,2.448007688033507
C520c9b4d,X3,3.2568423832704654
C520c9b4d,X4,4.8051500137803185
C5d130d1e,X1,2.219343091291888
C5d130d1e,X2,1.6822321727364264
C5d130d1e,X3,2.1028115207995115
C5d130d1e,X4,5.219534496624827
Cf653812d,X1,0.3607248701515041
Cf653812d,X2,0.7419060389779082
Cf653812d,X3,3.296343462635243
Cf653812d,X4,2.5095232886245795
C6659ac2c,X1,2.375251961167172
C6659ac2c,X2,0.5647202340390922
C6659ac2c,X3,0.5814397612673852
C6659ac2c,X4,3.649049811880307
Ced69d2d2,X1,2.9146034002692187
Ced69d2d2,X2,0.7229079563720815
Ced69d2d2,X3,1.0210894505170498
Ced69d2d2,X4,5.027189911447621
C54debc74,X1,0.3851200822644597
C54debc74,X2,2.1740050828047974
C54debc74,X3,2.6990168839241226
C54debc74,X4,3.353764489079827
C9eb627e2,X1,1.6788119859930792
C9eb627e2,X2,1.9192570759693128
C9eb627e2,X3,2.1916591251166104
C9eb627e2,X4,2.5098229759372037
C650ddad8,X1,1.6306753912757124
C650ddad8,X2,2.7266606441875276
C650ddad8,X3,2.8609246614111674
C650ddad8,X4,3.01535021060134
C5ed05d74,X1,0.3906890652187647
C5ed05d74,X2,0.034806252112473235
C5ed05d74,X3,1.267723870674388
C5ed05d74,X4,5.729975720869085
C9d9c7a23,X1,1.5968737796551238
C9d9c7a23,X2,2.074412375754466
C9d9c7a23,X3,4.634010078103521
C9d9c7a23,X4,4.298455193203033
Cc14eab0a,X1,0.21640393206964825
Cc14eab0a,X2,1.6608312015297255
Cc14eab0a,X3,2.869040715728973
Cc14eab0a,X4,4.262414059645527
C15852371,X1,-0.2783815171251607
C15852371,X2,0.18079804102946984
C15852371,X3,2.5565285258868538
C15852371,X4,3.5854823714446056
Cb9dbbcaa,X1,0.25380821184829616
Cb9dbbcaa,X2,1.4122128258225264
Cb9dbbcaa,X3,2.0634262894881448
Cb9dbbcaa,X4,4.033100240531838
C8800cd50,X1,1.4382193000706103
C8800cd50,X2,0.45363042908556195
C8800cd50,X3,4.627478659398746
C8800cd50,X4,1.909916944841358
C13d1c7ec,X1,2.037863724586693
C13d1c7ec,X2,1.918658523071121
C13d1c7ec,X3,3.26284004238574
C13d1c7ec,X4,2.872410986188315
Cc393511f,X1,0.7274335469609623
Cc393511f,X2,0.44668180922147793
Cc393511f,X3,2.8462027841082986
Cc393511f,X4,3.4399757304526446
C964e53a6,X1,0.9126187594200359
C964e53a6,X2,2.608082431250942
C964e53a6,X3,2.6609538677679865
C964e53a6,X4,3.488215202672224
C9e13ae46,X1,2.698363733672294
C9e13ae46,X2,1.4263757943123494
C9e13ae46,X3,2.8643717333634737
C9e13ae46,X4,3.7191913124065863
