ID1,ID_1,ID_2,va1,va2
Dae5948fa,ae5948fa,D,0.061616394922749826,3.4564114310753644
Dd8f63a79,d8f63a79,D,0.11060755669010536,5.910307849983168
D4fb5e0c6,4fb5e0c6,D,0.24938962735789505,7.0074823709060805
D57391f84,57391f84,D,0.05826352320930213,-0.1242504724739493
D22669227,22669227,D,0.001032744445614282,7.08981882963815
D53a2d149,53a2d149,D,0.31631739851140134,-1.9483229322676499
D3235290a,3235290a,D,0.41316302472695865,-0.3437332849830067
Df1f6019b,f1f6019b,D,0.2794494525989187,0.5950209394800218
D7ca77cec,7ca77cec,D,6.762186856636997e-4,-0.09736825014352189
D06d1b2f6,06d1b2f6,D,0.13158316406794002,-1.5068648955194297
Dd62bc551,d62bc551,D,0.4464784135319145,0.595444802514474
D7325ee0a,7325ee0a,D,0.5132414174654101,-4.397001772444338
D79551007,79551007,D,0.017986302681188452,0.3578486644389875
D9f856b96,9f856b96,D,0.4889876918307091,0.6509313300089845
Daaac7a89,aaac7a89,D,0.3088240428756907,-1.2760257786113225
Dc84f1e5a,c84f1e5a,D,0.5071573582852087,2.483201415802392
D3ed9037c,3ed9037c,D,0.20043783110024566,0.600101607586048
D987b3732,987b3732,D,0.4627931805610939,-3.458391052070312
D44e4fc90,44e4fc90,D,0.00400262931987227,0.10764964204022644
Df4715df8,f4715df8,D,0.005736661394817211,-2.757605269415175
D090d1d31,090d1d31,D,0.1473914024334347,0.06506433599113721
Dfbd5ae18,fbd5ae18,D,0.4520728510462758,0.3522817261714803
Dc2070f5f,c2070f5f,D,0.5008364833437389,2.4371673121871202
Df48d4b9d,f48d4b9d,D,0.6908865094694475,2.2668699820095797
D938906d3,938906d3,D,0.23754959522989338,-0.1327508189397966
Db0f1d2f6,b0f1d2f6,D,0.2058363153405835,-1.027634253808466
Dfe326236,fe326236,D,0.6968342937458606,2.8588144693182396
D61a0b133,61a0b133,D,0.4361534047697571,-1.030040952411994
Dab6687ca,ab6687ca,D,0.6600510805742624,2.020245340620427
D47c16587,47c16587,D,0.14142069840863042,0.6160487697472065
Dc5e3a2f3,c5e3a2f3,D,0.17362924037961686,0.9879850277552832
D6bef4bdd,6bef4bdd,D,0.7159226843449897,-0.178976289839036
Dd138cffd,d138cffd,D,0.6820075022914952,2.5811978353563747
D7f92a633,7f92a633,D,0.026776490040467494,-0.17132925585148687
De9de71e7,e9de71e7,D,0.4615813021908443,-0.5794543354112746
D568e9a48,568e9a48,D,0.8184820224621426,7.322093224476039
Da77dca83,a77dca83,D,0.42221792033990446,-3.837168576788967
D901d56c2,901d56c2,D,0.09386801663086657,-4.116207245566873
Dd66ce513,d66ce513,D,0.04952519086447274,2.3844850688923005
D897a230d,897a230d,D,0.005842004234886798,3.9250799737490287
Dfbc693a4,fbc693a4,D,0.15786636476413407,-0.060701562091655024
De7269323,e7269323,D,0.53129610193988,0.4241694053713675
D182729af,182729af,D,0.5409669329205844,-26.41633795971031
D1a06950b,1a06950b,D,0.012368493283046659,10.867469183514395
D569c9d81,569c9d81,D,0.29228325590276416,-0.8096730134670205
D252a021b,252a021b,D,0.23709950742356437,-2.322407400898727
D0a462ddc,0a462ddc,D,0.2999388529077308,1.0017376839826853
D59ac23b6,59ac23b6,D,0.6012844228699263,1.6421903576627264
D360fdfe5,360fdfe5,D,0.18897067715280905,10.319285306756528
D769ca92e,769ca92e,D,0.02741932421093241,-1.0682839827368402
D76241ad7,76241ad7,D,0.04790196290174291,0.7824898192981571
D993d435d,993d435d,D,0.3161423421729527,0.014973961925781536
D94964e75,94964e75,D,0.052103876781209015,0.20030648864720121
D10c8e0a7,10c8e0a7,D,0.14320812095557686,2.2589740082025687
Da2a3a1da,a2a3a1da,D,0.38239181274837936,-1.3081583486671302
D7112e21b,7112e21b,D,0.7241273759807249,-0.8632198249559625
D7f2fb689,7f2fb689,D,0.10104834132089592,-5.624265524964711
D8f66609d,8f66609d,D,0.27833683771558665,1.0828328256549162
D96d98279,96d98279,D,0.5276851741613868,-0.6731342748829482
D5d20deaf,5d20deaf,D,0.035387445038178464,0.13100065898865154
Df6d785e6,f6d785e6,D,0.27482908923764116,-0.042738600493451566
Da48dbbc3,a48dbbc3,D,0.48995776060563656,-0.8323491521890066
Dff01dea3,ff01dea3,D,0.011014892691378043,4.271273080791981
D3beff8c6,3beff8c6,D,0.6973552737810266,-3.042206855457163
D31d46904,31d46904,D,0.5791545113945704,-2.031580657643191
D93f7aa1b,93f7aa1b,D,0.16682423163147858,-8.99824436074091
D01f2556f,01f2556f,D,0.843666358307865,0.43356171618352485
Dc9058ead,c9058ead,D,0.038419566179945554,0.06579325020535645
D4c63b35a,4c63b35a,D,0.3680541547293676,0.3566799130373393
D71a7cbd9,71a7cbd9,D,0.3794648321547377,0.24334482098608684
D813bda2e,813bda2e,D,0.4566104912854764,0.03592453463788733
D29813c1e,29813c1e,D,0.31548590329763826,-0.3752695392807803
Dd6103fdb,d6103fdb,D,0.07131149254657515,-1.0990489023285703
De2341c24,e2341c24,D,0.41568031437241865,-4.635212077941354
D61fc059d,61fc059d,D,0.06384190195407628,-1.1701186282912384
D177b3f3c,177b3f3c,D,0.21563329464913436,-1.1486622388164232
D20105baf,20105baf,D,0.1833588620407436,0.46421253016750025
D80e81c4b,80e81c4b,D,0.16904807937830596,-19.926038751137
D3965b5f4,3965b5f4,D,0.0017779097282883698,0.6933269832898251
D065469e7,065469e7,D,0.013501629831814313,-1.9553158270564186
D5106490c,5106490c,D,0.1392652367338117,-0.07338632409677003
D8881659d,8881659d,D,0.8228099497899527,0.451602444155216
Db630ad89,b630ad89,D,0.08645873824413666,1.03681202989128
D14665cdd,14665cdd,D,0.37089853261360506,-0.14920183405180917
D4ebc2da4,4ebc2da4,D,0.3563606408586164,-0.7516526152684113
D3a4023bb,3a4023bb,D,0.1332420977403728,0.4228737830167705
D30c73efd,30c73efd,D,0.5618552078955514,-1.0308590833216302
D881d7270,881d7270,D,0.9138758775277117,-0.8539289272786872
D59e7d00c,59e7d00c,D,0.10475557221726557,-0.41492740827310276
D94facbad,94facbad,D,0.34116262572063427,0.6986752846768429
Dfad20640,fad20640,D,0.021983745777746255,-1.8103902617300587
Dd9d7a7a6,d9d7a7a6,D,0.4723096868820529,-1.9011257069890932
D175e1c6c,175e1c6c,D,0.010384781749894009,0.9979473066486406
Dcda03215,cda03215,D,0.6660342186464467,-0.33215097928313553
D1baa25f5,1baa25f5,D,0.6487505054622413,0.5595675882817414
D81c29d00,81c29d00,D,0.28763185527234164,-0.6730938294775254
D437b2457,437b2457,D,0.2300665049799094,-0.414917896414863
D118b11b7,118b11b7,D,0.3255912713679068,2.4187220449169513
D3663d32f,3663d32f,D,0.38861671435706635,19.87504678106418
Da839f68e,a839f68e,D,0.29594826375338446,0.3596237413507746
Dd7d5d256,d7d5d256,D,0.4235148761682877,0.6627485206538227
Dc0c51702,c0c51702,D,0.7504705802050525,-0.39280250364538116
Ddc2b50b1,dc2b50b1,D,0.6914671498791772,-0.585652961044747
D6d1541c3,6d1541c3,D,0.02998146338317758,-0.05758118309498932
D3bc23c17,3bc23c17,D,0.2810668569790732,1.5167312270123385
De1e7585e,e1e7585e,D,0.0639365939258091,9.666058454269795
D96e34b9e,96e34b9e,D,0.07274156878585127,-0.6596013854844455
D573d0fdb,573d0fdb,D,0.531905016497612,-0.5872563797621386
D5fc4a9e0,5fc4a9e0,D,0.04632620133144635,0.42328399900132646
Dc38110a7,c38110a7,D,0.4586762248899198,-0.8589657097126777
D39e0959a,39e0959a,D,0.1687023654530143,0.583383553552505
D22573984,22573984,D,0.2245319746704257,0.9608505775848275
Dcd6ee546,cd6ee546,D,0.13829349914184227,0.43467863532730144
Dd137e974,d137e974,D,0.07956629006215517,-3.15298445073643
D40108a96,40108a96,D,0.33270260098610566,-8.428765344922665
Dbe052687,be052687,D,0.004035953586602775,0.5776475005529488
Db60e7b9e,b60e7b9e,D,0.14646957798228788,0.386786970420975
Dd3d286c0,d3d286c0,D,0.3980937924104514,-0.9486206802673035
D0766dee9,0766dee9,D,0.2721391125486422,-2.8603339672677794
D952a4f92,952a4f92,D,0.5724764073119909,2.3907181510592013
De0710698,e0710698,D,0.06294332167585401,0.7129903358740747
D77140a1d,77140a1d,D,0.45300740769030534,1.092694590869438
D4faa2778,4faa2778,D,0.6050014579017502,-0.10300750316719487
D9356e5e6,9356e5e6,D,0.1138965442091044,1.3978449296502296
D38a94e28,38a94e28,D,0.4988421030296356,-5.659019130172839
D02dec5e1,02dec5e1,D,0.5070917236690393,-1.2037163754247129
D3330348d,3330348d,D,0.3332287761527813,-0.41079740232499806
D5718bd3f,5718bd3f,D,0.7587299177247698,-0.011755669028340894
D05360690,05360690,D,0.4814520281538473,0.4632305446283334
Dc5c965ab,c5c965ab,D,0.00846489928224344,0.2634776893957366
D3dd4b615,3dd4b615,D,0.3706564046290163,-0.9858059569030149
D8322dc9b,8322dc9b,D,0.23202916177344238,0.27479436825176323
D25ec059e,25ec059e,D,0.03999299972596957,7.163823317829412
Dd312ce7a,d312ce7a,D,0.2669936839532882,-0.8207536807550231
D0fbecb51,0fbecb51,D,0.4570341130490424,-0.1600998293149792
D0d911d3c,0d911d3c,D,0.31031294025653544,0.15440056259170137
Dea7d3e3a,ea7d3e3a,D,0.01658597981241657,-2.889610451236126
D269f438f,269f438f,D,0.0033673790107446363,-8.521835121625262
Dd0c710df,d0c710df,D,0.5266774580764473,-0.8221394897643689
D76f5664e,76f5664e,D,0.5009206659808128,-0.36404153069865813
D034ea5d0,034ea5d0,D,0.7327827014434626,-0.12724678611975185
D10da00ec,10da00ec,D,0.44036442228452155,-0.18004207410473633
D6769745a,6769745a,D,0.08700999463113196,1.8021936879858675
Db0399f70,b0399f70,D,0.2756448790338636,-3.138700782487191
D377ff7d3,377ff7d3,D,0.774149669292204,1.7696879661222775
D49d67d4d,49d67d4d,D,0.18828225821046657,1.5389086854514693
D89eb02a1,89eb02a1,D,0.23310114683530442,0.25360262849123416
D895472ca,895472ca,D,0.1957536850227682,-1.665652030036154
Dd80d2413,d80d2413,D,0.5847755467626857,0.03688507287424477
D812dd536,812dd536,D,0.8097811418750507,0.23182715775333868
D568a57b2,568a57b2,D,0.7602305318080206,0.58533443088500825
D010c3f39,010c3f39,D,0.39799096372154075,-0.3372304164749343
D619d5e37,619d5e37,D,0.10752316755296207,15.487166885060914
D88d872e4,88d872e4,D,0.5770052573870917,0.22106751855423312
D9739b50f,9739b50f,D,0.11815562950900262,0.2843904781616098
Df082aea2,f082aea2,D,0.4035719044630741,-0.24806642295646256
Da5532cc3,a5532cc3,D,0.012624049519914023,1.0540273467202177
Dfbbf2896,fbbf2896,D,0.09963087378886856,2.1109065442511725
Da20de630,a20de630,D,0.014412246196920933,0.037518348584550776
D7a449ac6,7a449ac6,D,0.7200353969640639,0.8588027251041666
D921061e3,921061e3,D,0.024778950613131626,-2.3333622386693293
D3e115ac3,3e115ac3,D,0.6435358661963041,-0.039899451006429
D82f107f5,82f107f5,D,0.2157851282983069,1.4141146649544043
Dcd05b624,cd05b624,D,0.31355733756516957,-0.5561238706700832
Dbc7bbaa7,bc7bbaa7,D,0.12352984860902445,-0.9935551274392558
D023b4154,023b4154,D,0.027927461689754667,0.7829975751314591
Df0234899,f0234899,D,0.3045898367466099,0.513807859913861
D21a3140e,21a3140e,D,0.0320049718278933,0.13087956478274784
Dc3922a23,c3922a23,D,0.18486564394700455,2.251374864669026
D4ba8e91b,4ba8e91b,D,0.007081425868778951,-0.6053024116002668
D97be0c7b,97be0c7b,D,0.31839045990935044,0.5911593161022453
D2a8d1b6b,2a8d1b6b,D,0.023621244271467577,-0.4368997841967622
Dba7cf650,ba7cf650,D,0.38126093903980185,-0.4494484617112513
D5092e9fd,5092e9fd,D,0.6849509217498971,0.41656074663847453
D48768c13,48768c13,D,0.07728612700312025,-1.5456273252373016
D1ef06cb4,1ef06cb4,D,0.33609154002593783,-1.0479970744193252
Dc8042ac7,c8042ac7,D,0.13162799298860195,2.023821022979349
D6ae5b4c9,6ae5b4c9,D,0.17867678484332972,-2.103052473568037
Df37b63d7,f37b63d7,D,0.7120582909813774,-0.9413064589970249
D2d42a72b,2d42a72b,D,0.1608596921888815,-2.3796544851413066
Db426bfad,b426bfad,D,0.276081070061945,-5.77461462869416
De271903d,e271903d,D,0.3575039524783143,-0.4249418143762004
Dcd9588fc,cd9588fc,D,0.025624417287318936,-2.9902906644315252
D9c24d029,9c24d029,D,0.26891065665545477,0.05823504208948223
D8e80383c,8e80383c,D,0.08442821064793851,0.45596486475929987
D6bad4423,6bad4423,D,0.11827034303572521,0.9483585796271636
